booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-19409,G-1477,2025-11-09,2025-12-28,2025-12-31,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,315,1,1,0
RES-19503,G-3953,2025-12-04,2025-12-28,2025-12-30,RT_OV,RC_AAA,CH_WALK,Group,Checked-Out,630,1,2,1
RES-19575,G-2211,2025-12-22,2025-12-28,2025-12-29,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,120,1,2,1
RES-19692,G-3910,2025-12-22,2025-12-28,2025-12-29,RT_DK,RC_RACK,CH_OTA,Business,Cancelled,0,1,2,0
RES-19884,G-2869,2025-11-30,2025-12-28,2026-01-01,RT_OV,RC_RACK,CH_WALK,Transient,Checked-Out,1400,1,1,0
RES-19912,G-1155,2025-12-14,2025-12-28,2025-12-29,RT_OV,RC_CORP,CH_DIR,Wholesale,Checked-Out,280,1,1,1
RES-10097,G-1004,2025-12-06,2025-12-27,2026-01-03,RT_DK,RC_PROMO,CH_GDS,Leisure,Cancelled,0,1,2,0
RES-10259,G-2516,2025-11-27,2025-12-27,2025-12-31,RT_SUI,RC_PROMO,CH_OTA,Leisure,Checked-Out,1260,1,2,1
RES-10434,G-1684,2025-12-26,2025-12-27,2025-12-29,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,400,1,2,0
RES-10547,G-3870,2025-11-29,2025-12-27,2025-12-29,RT_OV,RC_NONREF,CH_OTA,Wholesale,Cancelled,0,1,2,1
RES-10771,G-3133,2025-12-23,2025-12-27,2025-12-28,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,450,1,2,1
RES-11139,G-1954,2025-12-25,2025-12-27,2025-12-28,RT_OV,RC_RACK,CH_WALK,Business,Checked-Out,350,1,1,0
RES-11150,G-2879,2025-12-26,2025-12-27,2025-12-29,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,1
RES-11223,G-4451,2025-12-21,2025-12-27,2025-12-28,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,2,1
RES-11293,G-2409,2025-11-01,2025-12-27,2025-12-31,RT_OV,RC_PROMO,CH_CORP,Leisure,Checked-Out,980,1,2,0
RES-11536,G-4884,2025-12-20,2025-12-27,2025-12-29,RT_DK,RC_PROMO,CH_WALK,Transient,Checked-Out,350,1,1,1
RES-11752,G-2285,2025-10-29,2025-12-27,2026-01-02,RT_SQ,RC_RACK,CH_WALK,Leisure,Cancelled,0,1,1,0
RES-11962,G-3253,2025-12-18,2025-12-27,2025-12-28,RT_DK,RC_RACK,CH_WALK,Transient,Checked-Out,250,1,2,0
RES-12086,G-1808,2025-12-01,2025-12-27,2025-12-31,RT_DK,RC_RACK,CH_GDS,Wholesale,Checked-Out,1000,1,2,0
RES-12344,G-2142,2025-12-25,2025-12-27,2025-12-28,RT_OV,RC_CORP,CH_DIR,Business,Confirmed,280,1,1,1
RES-12502,G-4215,2025-10-18,2025-12-27,2025-12-30,RT_SUI,RC_PROMO,CH_DIR,Leisure,Cancelled,0,1,1,0
RES-12548,G-4976,2025-12-22,2025-12-27,2025-12-29,RT_SUI,RC_RACK,CH_GDS,Business,Checked-Out,900,1,1,1
RES-12578,G-2462,2025-12-07,2025-12-27,2025-12-29,RT_SUI,RC_PROMO,CH_CORP,Transient,Checked-Out,630,1,1,0
RES-12599,G-1968,2025-12-23,2025-12-27,2025-12-29,RT_SUI,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,0
RES-12888,G-2638,2025-12-26,2025-12-27,2025-12-29,RT_DK,RC_RACK,CH_CORP,Business,Checked-Out,500,1,1,1
RES-12923,G-2597,2025-12-16,2025-12-27,2025-12-28,RT_OV,RC_NONREF,CH_OTA,Wholesale,Checked-Out,297.5,1,2,1
RES-13294,G-1161,2025-12-14,2025-12-27,2025-12-30,RT_DK,RC_PROMO,CH_WALK,Group,Checked-Out,525,1,2,1
RES-13367,G-2885,2025-12-24,2025-12-27,2025-12-29,RT_OV,RC_RACK,CH_OTA,Business,Checked-Out,700,1,1,1
RES-13505,G-1592,2025-12-23,2025-12-27,2025-12-29,RT_SQ,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,0
RES-13526,G-4588,2025-12-05,2025-12-27,2025-12-29,RT_OV,RC_CORP,CH_GDS,Group,Checked-Out,560,1,1,1
RES-13675,G-2125,2025-11-30,2025-12-27,2025-12-28,RT_SUI,RC_AAA,CH_DIR,Group,Checked-Out,405,1,2,1
RES-13683,G-2560,2025-11-05,2025-12-27,2026-01-01,RT_OV,RC_RACK,CH_GDS,Leisure,Checked-Out,1750,1,2,0
RES-13692,G-4069,2025-12-22,2025-12-27,2025-12-28,RT_SUI,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,1
RES-13919,G-1727,2025-11-06,2025-12-27,2026-01-02,RT_SUI,RC_RACK,CH_DIR,Leisure,Checked-Out,2700,1,2,0
RES-13935,G-3073,2025-12-24,2025-12-27,2025-12-28,RT_SUI,RC_RACK,CH_CORP,Business,Checked-Out,450,1,1,1
RES-13984,G-2644,2025-12-01,2025-12-27,2026-01-01,RT_SQ,RC_RACK,CH_GDS,Leisure,Checked-Out,750,1,2,0
RES-14110,G-4448,2025-12-02,2025-12-27,2025-12-31,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,1260,1,2,1
RES-14346,G-2845,2025-12-27,2025-12-27,2025-12-28,RT_SUI,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,1
RES-14470,G-3958,2025-12-06,2025-12-27,2025-12-31,RT_DK,RC_PROMO,CH_OTA,Transient,Cancelled,0,1,2,0
RES-14480,G-1256,2025-10-01,2025-12-27,2026-01-02,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,1890,1,2,1
RES-14886,G-3503,2025-11-02,2025-12-27,2026-01-03,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,3150,1,1,0
RES-14967,G-3607,2025-12-25,2025-12-27,2025-12-28,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,120,1,2,0
RES-15448,G-3265,2025-12-26,2025-12-27,2025-12-29,RT_SQ,RC_CORP,CH_DIR,Business,Checked-Out,240,1,1,1
RES-15492,G-3600,2025-12-08,2025-12-27,2025-12-29,RT_DK,RC_NONREF,CH_CORP,Transient,Checked-Out,425,1,2,0
RES-15622,G-1330,2025-12-20,2025-12-27,2025-12-28,RT_SQ,RC_NONREF,CH_WALK,Transient,Cancelled,0,1,1,0
RES-15668,G-3817,2025-12-02,2025-12-27,2025-12-29,RT_DK,RC_NONREF,CH_CORP,Wholesale,Checked-Out,425,1,1,1
RES-15990,G-4930,2025-10-28,2025-12-27,2026-01-02,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1470,1,1,1
RES-16081,G-1790,2025-12-26,2025-12-27,2025-12-29,RT_DK,RC_RACK,CH_GDS,Business,Cancelled,0,1,2,1
RES-16178,G-1350,2025-11-28,2025-12-27,2025-12-28,RT_DK,RC_RACK,CH_OTA,Transient,Confirmed,250,1,2,0
RES-16235,G-3258,2025-10-07,2025-12-27,2025-12-30,RT_OV,RC_RACK,CH_OTA,Leisure,Checked-Out,1050,1,2,0
RES-16439,G-4157,2025-11-30,2025-12-27,2026-01-03,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,2450,1,1,1
RES-16537,G-1848,2025-12-11,2025-12-27,2026-01-02,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1500,1,2,1
RES-16545,G-2881,2025-12-17,2025-12-27,2025-12-31,RT_SUI,RC_RACK,CH_WALK,Transient,Checked-Out,1800,1,1,0
RES-16597,G-4416,2025-12-24,2025-12-27,2025-12-28,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,360,1,1,0
RES-16823,G-4049,2025-12-15,2025-12-27,2025-12-31,RT_SUI,RC_CORP,CH_WALK,Transient,Checked-Out,1440,1,2,0
RES-16884,G-3836,2025-12-11,2025-12-27,2026-01-03,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,1225,1,1,1
RES-16993,G-3037,2025-10-10,2025-12-27,2025-12-30,RT_SQ,RC_RACK,CH_WALK,Leisure,Checked-Out,450,1,1,1
RES-17042,G-1525,2025-11-08,2025-12-27,2026-01-03,RT_OV,RC_RACK,CH_OTA,Leisure,Confirmed,2450,1,1,0
RES-17130,G-3780,2025-12-04,2025-12-27,2025-12-29,RT_OV,RC_PROMO,CH_CORP,Wholesale,Cancelled,0,1,1,1
RES-17791,G-4892,2025-12-22,2025-12-27,2025-12-29,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,1,1
RES-17819,G-3414,2025-12-05,2025-12-27,2025-12-31,RT_DK,RC_RACK,CH_DIR,Leisure,Checked-Out,1000,1,1,0
RES-18119,G-1133,2025-12-22,2025-12-27,2025-12-28,RT_OV,RC_CORP,CH_WALK,Business,Cancelled,0,1,2,1
RES-18165,G-1147,2025-12-07,2025-12-27,2026-01-02,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,1050,1,1,1
RES-18397,G-1478,2025-10-09,2025-12-27,2026-01-01,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,525,1,1,0
RES-18664,G-3606,2025-12-23,2025-12-27,2025-12-28,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,200,1,1,1
RES-18702,G-2380,2025-11-30,2025-12-27,2026-01-02,RT_DK,RC_RACK,CH_GDS,Leisure,No-Show,0,1,2,0
RES-18977,G-3841,2025-12-07,2025-12-27,2025-12-29,RT_SQ,RC_CORP,CH_CORP,Transient,Checked-Out,240,1,1,1
RES-19217,G-1537,2025-12-25,2025-12-27,2025-12-29,RT_SQ,RC_CORP,CH_DIR,Business,Checked-Out,240,1,1,0
RES-10132,G-2931,2025-12-20,2025-12-26,2025-12-28,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,0
RES-10393,G-3492,2025-12-21,2025-12-26,2025-12-27,RT_OV,RC_CORP,CH_GDS,Business,Checked-Out,280,1,1,0
RES-10421,G-1189,2025-12-05,2025-12-26,2025-12-30,RT_OV,RC_PROMO,CH_DIR,Leisure,Cancelled,0,1,1,1
RES-10464,G-1470,2025-12-20,2025-12-26,2025-12-27,RT_DK,RC_PROMO,CH_WALK,Wholesale,Checked-Out,175,1,1,0
RES-10688,G-4860,2025-12-21,2025-12-26,2025-12-27,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,200,1,1,0
RES-10744,G-1525,2025-11-28,2025-12-26,2025-12-27,RT_SQ,RC_RACK,CH_OTA,Transient,Checked-Out,150,1,2,1
RES-10759,G-3786,2025-11-18,2025-12-26,2026-01-02,RT_SQ,RC_PROMO,CH_CORP,Leisure,Checked-Out,735,1,2,1
RES-11334,G-2301,2025-12-25,2025-12-26,2025-12-27,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,360,1,1,0
RES-11360,G-1587,2025-12-25,2025-12-26,2025-12-28,RT_SUI,RC_RACK,CH_WALK,Business,Checked-Out,900,1,2,1
RES-11507,G-4853,2025-12-26,2025-12-26,2025-12-28,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,400,1,2,0
RES-11575,G-4810,2025-10-12,2025-12-26,2026-01-01,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,1890,1,1,0
RES-11677,G-3466,2025-12-09,2025-12-26,2025-12-30,RT_OV,RC_AAA,CH_DIR,Group,Checked-Out,1260,1,1,1
RES-11679,G-1849,2025-12-18,2025-12-26,2025-12-27,RT_SQ,RC_AAA,CH_WALK,Transient,Confirmed,135,1,2,0
RES-11707,G-2355,2025-12-12,2025-12-26,2025-12-28,RT_SUI,RC_RACK,CH_CORP,Group,Checked-Out,900,1,2,1
RES-12045,G-1105,2025-11-29,2025-12-26,2025-12-30,RT_DK,RC_PROMO,CH_WALK,Leisure,Checked-Out,700,1,2,1
RES-12186,G-3799,2025-12-24,2025-12-26,2025-12-28,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,1
RES-12462,G-2349,2025-12-13,2025-12-26,2025-12-30,RT_SQ,RC_NONREF,CH_CORP,Group,Checked-Out,510,1,1,0
RES-12744,G-1340,2025-12-02,2025-12-26,2025-12-30,RT_OV,RC_NONREF,CH_OTA,Transient,Cancelled,0,1,2,1
RES-14063,G-4224,2025-12-03,2025-12-26,2025-12-29,RT_SQ,RC_RACK,CH_CORP,Leisure,Checked-Out,450,1,1,1
RES-14144,G-2528,2025-11-23,2025-12-26,2025-12-31,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,1575,1,2,0
RES-14939,G-2932,2025-11-18,2025-12-26,2025-12-30,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,420,1,1,0
RES-15065,G-4906,2025-12-23,2025-12-26,2025-12-28,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,2,0
RES-15571,G-4490,2025-11-27,2025-12-26,2025-12-30,RT_SUI,RC_AAA,CH_OTA,Group,Cancelled,0,1,2,0
RES-15833,G-3294,2025-12-07,2025-12-26,2025-12-27,RT_SQ,RC_NONREF,CH_GDS,Wholesale,Confirmed,127.5,1,2,1
RES-16073,G-2359,2025-12-22,2025-12-26,2025-12-28,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,0
RES-16366,G-2257,2025-12-06,2025-12-26,2025-12-29,RT_OV,RC_CORP,CH_GDS,Transient,Checked-Out,840,1,1,1
RES-16512,G-1844,2025-12-22,2025-12-26,2025-12-28,RT_OV,RC_CORP,CH_DIR,Business,Cancelled,0,1,2,0
RES-17311,G-1089,2025-12-21,2025-12-26,2025-12-27,RT_SUI,RC_CORP,CH_OTA,Business,Checked-Out,360,1,1,1
RES-17345,G-4059,2025-11-02,2025-12-26,2025-12-31,RT_OV,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,1,1
RES-17667,G-3987,2025-12-23,2025-12-26,2025-12-28,RT_SUI,RC_CORP,CH_CORP,Business,Confirmed,720,1,1,1
RES-17842,G-1621,2025-12-23,2025-12-26,2025-12-27,RT_SQ,RC_CORP,CH_DIR,Business,Confirmed,120,1,2,0
RES-17900,G-2969,2025-11-09,2025-12-26,2025-12-31,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,875,1,2,1
RES-18292,G-4896,2025-11-06,2025-12-26,2026-01-01,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,1050,1,2,1
RES-18738,G-2551,2025-12-17,2025-12-26,2025-12-28,RT_DK,RC_NONREF,CH_CORP,Group,Cancelled,0,1,1,1
RES-18797,G-3741,2025-12-23,2025-12-26,2025-12-28,RT_SQ,RC_RACK,CH_DIR,Business,Checked-Out,300,1,2,0
RES-19002,G-3626,2025-10-24,2025-12-26,2025-12-29,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1050,1,1,0
RES-19134,G-2427,2025-11-28,2025-12-26,2025-12-30,RT_SUI,RC_NONREF,CH_DIR,Transient,Checked-Out,1530,1,1,1
RES-19236,G-2952,2025-10-13,2025-12-26,2025-12-31,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,1575,1,2,1
RES-19325,G-1888,2025-12-17,2025-12-26,2025-12-27,RT_SUI,RC_AAA,CH_OTA,Transient,Checked-Out,405,1,2,0
RES-19707,G-3986,2025-10-07,2025-12-26,2026-01-02,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,1225,1,1,0
RES-19725,G-4699,2025-11-27,2025-12-26,2025-12-29,RT_SQ,RC_CORP,CH_WALK,Wholesale,Checked-Out,360,1,1,0
RES-19851,G-2381,2025-10-30,2025-12-26,2025-12-29,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,945,1,1,1
RES-10167,G-4118,2025-12-06,2025-12-25,2025-12-27,RT_SUI,RC_CORP,CH_OTA,Transient,Checked-Out,720,1,1,1
RES-10335,G-3616,2025-11-28,2025-12-25,2025-12-29,RT_OV,RC_CORP,CH_DIR,Transient,Checked-Out,1120,1,1,1
RES-10355,G-4145,2025-12-21,2025-12-25,2025-12-26,RT_OV,RC_RACK,CH_GDS,Business,Checked-Out,350,1,1,1
RES-10380,G-2365,2025-12-20,2025-12-25,2025-12-27,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,400,1,1,1
RES-11152,G-3224,2025-10-05,2025-12-25,2025-12-30,RT_DK,RC_RACK,CH_CORP,Leisure,Checked-Out,1250,1,2,1
RES-11541,G-3983,2025-11-13,2025-12-25,2025-12-29,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,980,1,2,1
RES-11753,G-1215,2025-11-22,2025-12-25,2026-01-01,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,2205,1,2,1
RES-11952,G-1692,2025-12-23,2025-12-25,2025-12-26,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,360,1,2,0
RES-12141,G-1956,2025-12-09,2025-12-25,2025-12-26,RT_SUI,RC_PROMO,CH_WALK,Transient,Checked-Out,315,1,2,0
RES-12167,G-2797,2025-12-07,2025-12-25,2025-12-28,RT_DK,RC_RACK,CH_GDS,Transient,Checked-Out,750,1,2,1
RES-12168,G-1294,2025-12-24,2025-12-25,2025-12-26,RT_DK,RC_RACK,CH_CORP,Business,Checked-Out,250,1,1,1
RES-12587,G-1630,2025-12-24,2025-12-25,2025-12-27,RT_SQ,RC_CORP,CH_GDS,Business,Checked-Out,240,1,1,1
RES-12689,G-2016,2025-12-14,2025-12-25,2025-12-27,RT_SUI,RC_AAA,CH_WALK,Transient,Checked-Out,810,1,1,0
RES-13031,G-2668,2025-12-22,2025-12-25,2025-12-26,RT_SUI,RC_RACK,CH_WALK,Business,Checked-Out,450,1,1,0
RES-13106,G-3320,2025-12-22,2025-12-25,2025-12-26,RT_DK,RC_CORP,CH_WALK,Business,Checked-Out,200,1,2,0
RES-13134,G-1779,2025-12-24,2025-12-25,2025-12-26,RT_SQ,RC_CORP,CH_CORP,Business,Cancelled,0,1,1,1
RES-14877,G-1025,2025-11-29,2025-12-25,2025-12-27,RT_SUI,RC_CORP,CH_WALK,Group,Checked-Out,720,1,1,0
RES-15114,G-1650,2025-12-10,2025-12-25,2025-12-26,RT_OV,RC_PROMO,CH_CORP,Group,Checked-Out,245,1,2,1
RES-16571,G-1405,2025-12-04,2025-12-25,2025-12-29,RT_OV,RC_NONREF,CH_DIR,Transient,Checked-Out,1190,1,1,1
RES-16841,G-1104,2025-11-14,2025-12-25,2025-12-30,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,875,1,1,1
RES-17283,G-2781,2025-11-26,2025-12-25,2025-12-28,RT_DK,RC_CORP,CH_CORP,Transient,Confirmed,600,1,1,1
RES-17354,G-1223,2025-12-08,2025-12-25,2025-12-29,RT_SUI,RC_PROMO,CH_OTA,Leisure,Checked-Out,1260,1,1,1
RES-17403,G-3636,2025-12-24,2025-12-25,2025-12-26,RT_SQ,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,1
RES-17481,G-4888,2025-12-05,2025-12-25,2025-12-28,RT_SUI,RC_CORP,CH_OTA,Group,Cancelled,0,1,1,0
RES-17965,G-4300,2025-10-31,2025-12-25,2025-12-29,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,980,1,1,0
RES-18095,G-3020,2025-12-01,2025-12-25,2025-12-28,RT_SUI,RC_PROMO,CH_DIR,Transient,Checked-Out,945,1,2,1
RES-18583,G-4183,2025-11-01,2025-12-25,2026-01-01,RT_SQ,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-18923,G-4683,2025-12-24,2025-12-25,2025-12-26,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,2,0
RES-18954,G-2173,2025-12-07,2025-12-25,2025-12-27,RT_SQ,RC_NONREF,CH_GDS,Transient,Confirmed,255,1,2,0
RES-18991,G-4680,2025-12-07,2025-12-25,2025-12-29,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,1400,1,1,0
RES-19256,G-4408,2025-10-19,2025-12-25,2025-12-31,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,1470,1,1,1
RES-19316,G-4342,2025-10-13,2025-12-25,2025-12-31,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,1890,1,2,0
RES-19532,G-1545,2025-12-25,2025-12-25,2025-12-27,RT_OV,RC_CORP,CH_DIR,Business,Cancelled,0,1,2,0
RES-19584,G-4891,2025-12-23,2025-12-25,2025-12-26,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,360,1,1,1
RES-19637,G-4979,2025-10-09,2025-12-25,2026-01-01,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,735,1,2,1
RES-10141,G-4709,2025-12-06,2025-12-24,2025-12-26,RT_SQ,RC_RACK,CH_WALK,Group,Checked-Out,300,1,2,0
RES-10190,G-4908,2025-12-19,2025-12-24,2025-12-27,RT_DK,RC_NONREF,CH_WALK,Group,Checked-Out,637.5,1,1,0
RES-10374,G-2445,2025-11-24,2025-12-24,2025-12-30,RT_SQ,RC_RACK,CH_WALK,Leisure,Checked-Out,900,1,1,1
RES-10428,G-1928,2025-11-28,2025-12-24,2025-12-31,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,1,0
RES-10462,G-4330,2025-10-03,2025-12-24,2025-12-30,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,2700,1,1,1
RES-11142,G-2202,2025-10-22,2025-12-24,2025-12-28,RT_SQ,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,2,1
RES-11149,G-4572,2025-12-19,2025-12-24,2025-12-26,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,2,1
RES-11266,G-1909,2025-10-17,2025-12-24,2025-12-29,RT_SUI,RC_RACK,CH_DIR,Leisure,Checked-Out,2250,1,2,0
RES-11654,G-1225,2025-12-20,2025-12-24,2025-12-26,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,0
RES-12087,G-4771,2025-12-20,2025-12-24,2025-12-26,RT_OV,RC_CORP,CH_OTA,Business,Checked-Out,560,1,2,0
RES-12126,G-2737,2025-10-09,2025-12-24,2025-12-27,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,525,1,2,0
RES-13222,G-3984,2025-12-24,2025-12-24,2025-12-26,RT_OV,RC_RACK,CH_WALK,Business,Checked-Out,700,1,2,0
RES-13522,G-3657,2025-12-12,2025-12-24,2025-12-25,RT_DK,RC_PROMO,CH_CORP,Transient,Checked-Out,175,1,2,1
RES-13596,G-3426,2025-11-13,2025-12-24,2025-12-30,RT_OV,RC_PROMO,CH_CORP,Leisure,Cancelled,0,1,1,1
RES-14142,G-4350,2025-12-22,2025-12-24,2025-12-26,RT_DK,RC_RACK,CH_DIR,Business,Checked-Out,500,1,2,1
RES-14420,G-4877,2025-12-17,2025-12-24,2025-12-28,RT_SUI,RC_NONREF,CH_DIR,Transient,Confirmed,1530,1,1,0
RES-14614,G-1817,2025-11-28,2025-12-24,2025-12-28,RT_SUI,RC_AAA,CH_GDS,Transient,Checked-Out,1620,1,2,0
RES-14926,G-2145,2025-12-19,2025-12-24,2025-12-26,RT_DK,RC_RACK,CH_WALK,Business,Checked-Out,500,1,1,0
RES-15263,G-3483,2025-12-01,2025-12-24,2025-12-26,RT_SUI,RC_RACK,CH_GDS,Group,Cancelled,0,1,2,0
RES-15505,G-4906,2025-10-06,2025-12-24,2025-12-27,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1050,1,1,1
RES-15640,G-2993,2025-12-19,2025-12-24,2025-12-25,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,450,1,1,1
RES-15765,G-2236,2025-12-23,2025-12-24,2025-12-26,RT_DK,RC_CORP,CH_GDS,Business,Checked-Out,400,1,2,0
RES-16385,G-4856,2025-10-14,2025-12-24,2025-12-28,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,1260,1,2,1
RES-17406,G-1617,2025-12-03,2025-12-24,2025-12-27,RT_OV,RC_PROMO,CH_OTA,Transient,Checked-Out,735,1,1,1
RES-17562,G-4729,2025-11-29,2025-12-24,2025-12-26,RT_SUI,RC_PROMO,CH_CORP,Group,Checked-Out,630,1,2,0
RES-17607,G-2360,2025-10-19,2025-12-24,2025-12-30,RT_SUI,RC_PROMO,CH_WALK,Leisure,No-Show,0,1,2,0
RES-18072,G-1596,2025-10-23,2025-12-24,2025-12-29,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,1750,1,2,0
RES-18389,G-3040,2025-10-05,2025-12-24,2025-12-31,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,1225,1,2,0
RES-18813,G-1865,2025-11-21,2025-12-24,2025-12-30,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1500,1,2,1
RES-18840,G-2867,2025-12-19,2025-12-24,2025-12-28,RT_OV,RC_CORP,CH_CORP,Transient,Checked-Out,1120,1,2,1
RES-19914,G-3679,2025-10-06,2025-12-24,2025-12-30,RT_SQ,RC_RACK,CH_GDS,Leisure,Cancelled,0,1,2,0
RES-19967,G-2040,2025-12-11,2025-12-24,2025-12-25,RT_OV,RC_NONREF,CH_WALK,Transient,Checked-Out,297.5,1,2,1
RES-10027,G-2686,2025-11-04,2025-12-23,2025-12-27,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,980,1,1,1
RES-10472,G-4019,2025-12-17,2025-12-23,2025-12-24,RT_OV,RC_CORP,CH_GDS,Business,Confirmed,280,1,1,0
RES-10542,G-3152,2025-12-23,2025-12-23,2025-12-24,RT_OV,RC_RACK,CH_CORP,Business,Confirmed,350,1,2,1
RES-10615,G-4775,2025-11-26,2025-12-23,2025-12-25,RT_OV,RC_CORP,CH_DIR,Group,Checked-Out,560,1,1,0
RES-11195,G-4090,2025-11-27,2025-12-23,2025-12-25,RT_OV,RC_AAA,CH_GDS,Transient,Cancelled,0,1,2,0
RES-11246,G-4122,2025-12-20,2025-12-23,2025-12-24,RT_SUI,RC_CORP,CH_OTA,Business,Confirmed,360,1,2,0
RES-11333,G-2781,2025-12-04,2025-12-23,2025-12-27,RT_SQ,RC_NONREF,CH_CORP,Group,Checked-Out,510,1,1,0
RES-11662,G-4845,2025-10-03,2025-12-23,2025-12-28,RT_SUI,RC_PROMO,CH_GDS,Leisure,Cancelled,0,1,1,0
RES-11703,G-4720,2025-12-04,2025-12-23,2025-12-27,RT_SUI,RC_CORP,CH_OTA,Group,Checked-Out,1440,1,1,0
RES-11914,G-2410,2025-11-24,2025-12-23,2025-12-30,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,2,0
RES-12037,G-3241,2025-12-20,2025-12-23,2025-12-24,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,120,1,2,1
RES-12175,G-4714,2025-10-30,2025-12-23,2025-12-27,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,980,1,2,1
RES-12397,G-4525,2025-12-20,2025-12-23,2025-12-24,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,360,1,1,0
RES-12481,G-1050,2025-12-17,2025-12-23,2025-12-25,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,1,0
RES-12642,G-2093,2025-10-28,2025-12-23,2025-12-28,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,875,1,1,0
RES-12777,G-4287,2025-10-27,2025-12-23,2025-12-27,RT_SQ,RC_RACK,CH_DIR,Leisure,Checked-Out,600,1,1,1
